experience,egg,mandible,hardhat,knight,papillosaur,startLife,hasGlove,hasGlove2,hasBomb,pitfalls,spikes,grass,whiteRock,inside,surface,finished,swordHits,bombUsage,explodeHits,thrownHits,time,dirChange,lifeLost,clangs,uselessKeys,moving,standing,percStanding,avgAggro,killEgg,killMandible,killHardhat,killKnight,free,freezed,grabbing,hurt,stairs,loading,spin,swing,tap,carry,lift,treasure,useItem,falling,backOnFeet,prediction,intention,reported
1,1,0,0,0,0,24,0,0,0,14,30,4,0,1,232,1,3,0,0,0,5,5,0,0,0,16,8,0.33333333333333,0.70833333333333,1,0,0,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1.8186333333333,1,1
1,0,1,0,0,0,24,0,0,0,14,14,4,0,1,248,1,3,0,0,0,5,5,0,0,0,8,17,0.68,0.76,0,1,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2.074628,1,1
1,0,0,1,0,0,24,0,0,0,36,6,0,0,1,272,1,3,0,0,0,6,3,0,0,0,15,15,0.5,0.76666666666667,0,0,1,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2.15175,1,2
1,0,0,0,1,0,24,0,0,1,36,6,0,0,1,272,1,3,0,0,0,12,9,6,0,0,34,24,0.41379310344828,0.74137931034483,0,0,0,1,4,0,0,3,0,0,0,13,0,0,0,0,0,0,0,2.3607862068966,1,2
1,0,1,0,0,0,12,0,0,1,8,12,0,0,1,248,1,2,0,0,0,11,4,0,0,0,12,40,0.76923076923077,0.40384615384615,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2.0319230769231,2.074628,1
1,0,1,1,1,0,12,0,0,1,8,24,0,0,1,228,1,9,0,0,0,14,6,0,1,0,11,58,0.84057971014493,0.91304347826087,0,1,1,1,7,0,0,0,0,3,0,32,0,0,0,0,0,0,0,2.6002492753623,3.0294683284302,2
1,0,0,0,0,1,12,0,0,1,0,0,0,0,1,3744,-1,0,2,1,0,33,16,10,0,0,130,31,0.19254658385093,4.2981366459627,0,0,0,0,10,0,0,6,0,3,1,23,0,0,0,0,2,0,0,4.7307807453416,6,8
1,0,1,0,3,0,24,0,0,1,6,28,0,0,1,196,1,11,0,0,0,26,8,6,5,0,29,103,0.78030303030303,0.81818181818182,0,1,0,3,11,0,0,3,0,5,2,61,0,0,0,0,0,0,0,3.1211916666667,4.116783420291,3
1,0,2,0,2,0,18,0,0,1,14,10,0,0,1,212,1,11,0,0,0,28,14,10,12,0,19,118,0.86131386861314,0.83941605839416,0,2,0,2,15,0,0,5,0,3,2,90,0,0,0,0,0,0,0,3.6848058394161,5.1009092846101,4
1,0,0,0,0,0,8,0,0,1,34,10,0,0,1,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3332,2.3943397625103,1
1,0,0,0,0,0,8,0,0,1,24,2,0,0,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3332,2.1958039359761,1
1,0,1,0,2,0,8,0,0,1,0,10,4,0,1,268,1,7,0,0,0,27,11,6,18,0,19,116,0.85925925925926,0.80740740740741,0,1,0,2,13,0,0,3,0,3,3,89,0,0,0,0,0,0,0,3.1646859259259,3.0129813871612,4
1,1,2,5,1,0,6,0,0,1,20,2,0,0,1,196,1,25,0,0,0,27,10,2,0,0,35,96,0.73282442748092,1.4274809160305,1,2,5,1,13,0,0,1,0,2,2,76,0,0,0,0,0,0,0,3.4156473282443,4.0174313153428,4
1,0,0,0,0,1,4,0,0,1,0,0,0,0,1,3744,-1,0,1,1,0,19,14,2,0,0,74,24,0.24489795918367,4.2448979591837,0,0,0,0,4,0,0,2,0,2,2,23,0,0,0,0,1,0,0,3.8424040816327,6,6
1,0,0,0,0,1,10,0,0,1,0,0,0,0,1,3744,1,0,3,3,0,29,26,6,0,0,143,3,0.020547945205479,4.9178082191781,0,0,0,0,13,0,0,3,0,2,1,25,0,0,0,0,3,0,0,2.6820006849315,6,4
