experience,egg,mandible,hardhat,knight,papillosaur,startLife,hasGlove,hasGlove2,hasBomb,pitfalls,spikes,grass,whiteRock,inside,surface,finished,swordHits,bombUsage,explodeHits,thrownHits,time,dirChange,lifeLost,clangs,uselessKeys,moving,standing,percStanding,avgAggro,killEgg,killMandible,killHardhat,killKnight,free,freezed,grabbing,hurt,stairs,loading,spin,swing,tap,carry,lift,treasure,useItem,falling,backOnFeet,prediction,intention,reported
1,2,4,4,6,0,4,1,0,0,0,0,0,0,0,244,-1,6,0,0,0,10,11,2,5,0,10,38,0.79166666666667,1.5,0,0,0,0,8,0,0,2,0,0,0,15,0,0,0,0,0,0,0,2.9637,6.0949321028522,6
1,1,0,0,0,0,24,1,0,0,14,24,4,0,1,268,1,3,0,0,0,12,11,2,0,0,12,52,0.8125,0.34375,1,0,0,0,5,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1.1805,1,2
1,0,1,0,0,0,24,1,0,0,14,6,0,0,1,200,1,3,0,0,0,11,11,0,0,0,15,41,0.73214285714286,0.33928571428571,0,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.895,1,1
1,0,0,1,0,0,24,1,0,0,18,2,0,4,1,204,1,3,0,0,0,8,4,2,0,0,9,30,0.76923076923077,0.76923076923077,0,0,1,0,5,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1.7723,1,2
1,0,0,0,1,0,22,1,0,0,18,24,0,0,1,264,1,3,0,0,0,10,11,6,4,0,18,35,0.66037735849057,0.71698113207547,0,0,0,1,10,0,0,3,0,0,0,9,0,0,0,0,0,0,0,2.8006,1,3
1,4,0,2,0,0,16,1,0,1,18,24,0,0,1,264,1,18,0,0,0,21,32,8,0,0,25,82,0.76635514018692,1.3177570093458,4,0,2,0,13,0,0,3,0,0,0,20,0,0,0,0,0,2,1,4.4675,6.1659,5
1,1,0,0,1,0,6,1,0,1,12,28,0,4,1,192,-1,5,0,0,0,13,11,4,1,0,16,50,0.75757575757576,0.56060606060606,1,0,0,0,8,0,0,3,0,0,0,9,0,0,0,0,0,0,0,2.7275,3.2078260869565,6
1,3,0,1,0,0,24,1,0,1,14,4,4,0,1,180,1,12,0,0,0,14,10,2,0,0,11,63,0.85135135135135,1.0675675675676,3,0,1,0,8,0,0,1,0,0,0,30,0,0,0,0,0,1,0,3.4014,3.0585669902913,5
1,2,0,1,1,0,20,1,0,1,6,34,0,0,1,204,1,12,0,0,0,19,23,10,5,0,28,66,0.70212765957447,1.031914893617,2,0,1,1,14,0,0,4,0,0,0,27,0,0,0,0,0,1,1,4.6941,4.2576534883721,4
1,3,1,2,0,0,14,1,0,1,4,20,0,0,1,228,1,18,0,0,0,17,30,2,0,0,26,59,0.69411764705882,1.6588235294118,3,1,2,0,14,0,0,1,0,0,0,32,0,0,0,0,0,0,0,4.5826,5.16977,4
1,2,3,0,0,0,12,1,0,1,12,18,0,0,1,280,1,15,0,0,0,12,2,-4,0,0,5,57,0.91935483870968,1.5967741935484,2,3,0,0,4,0,0,0,0,0,0,38,0,0,0,0,0,0,0,3.889,2.121223715415,3
1,1,0,2,0,0,16,1,0,1,8,24,0,0,1,216,1,7,0,0,0,12,13,4,0,0,22,41,0.65079365079365,0.95238095238095,1,0,2,0,8,0,0,2,0,0,0,17,0,0,0,0,0,0,0,3.1306,3.0678802955665,3
1,1,3,1,0,0,12,1,0,1,6,30,0,0,1,244,1,15,0,0,0,19,9,-2,0,0,17,76,0.81720430107527,1.2043010752688,1,3,1,0,15,0,0,1,0,0,0,25,0,0,0,0,0,0,0,3.3413,4.032521907655,3
